capacity_share,capacity_by_avg,freq_week,duration,conv_departure,conv_arrival,day_week_1,day_week_3,day_week_6,day_week_2,day_week_4,day_week_5,month_year_2,month_year_3,month_year_4,month_year_5,month_year_6,month_year_10,month_year_11,month_year_12,month_year_7,month_year_8,month_year_9,is_festive,season_2,season_3,season_4,static_pred,train_bk_type_1,book_first2_rate,canc_first2_rate,avg_book_first2_rate,avg_canc_first2_rate,book_rate,canc_rate,avg_book_rate,avg_canc_rate,bulk_book_rate,bulk_canc_rate,avg_bulk_book_rate,avg_bulk_canc_rate,gnwl_ratio,cwl_ratio,br_avg_br,br2_avg_br2,cr_avg_cr,cr2_avg_cr2,bbr_avg_bbr,bcr_avg_bcr,gnwlr_avg_gnwlr,cwlr_avg_cwlr,br_avg_br_k,br2_avg_br2_k,cr_avg_cr_k,cr2_avg_cr2_k,bbr_avg_bbr_k,bcr_avg_bcr_k,gnwlr_avg_gnwl_k,cwlr_avg_cwlr_k,target_k_rac
0.17731277533039647,0.766119687646191,1.0,1.0569410815173528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07945205479452055,0,0,1,0.1983064002592337,0,0.8633540372670807,0.05035971223021583,0.5334502868522119,0.030662009020840368,0.8633540372670807,0.05035971223021583,0.8988075482433264,0.04454033027078197,0.4409937888198758,0.05035971223021583,0.7171779431985206,0.04337782121294653,-0.13664596273291926,-0.18012422360248448,-0.03545351097624572,0.3299037504148689,0.005819381959433864,0.019697703209375462,-0.2761841543786448,0.006981891017269301,0.02111223454810376,0.013559625719136686,-0.23602584206085744,0.45865239415952397,-0.01826251354058728,0.008171746677366296,-0.5746528977335186,-0.009676326326960222,-0.1574477825834206,-0.14231087244313814,1.0
0.31021194605009633,0.9421575772939972,1.0,0.9905767940979208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08493150684931508,0,0,1,0.20019933754395552,0,0.19254658385093168,0.07317073170731707,0.5334502868522119,0.030662009020840368,1.2732919254658386,0.11219512195121953,0.8988075482433264,0.04454033027078197,1.2732919254658386,0.11219512195121953,0.7171779431985206,0.04337782121294653,0.2146341463414634,0.1153846153846154,0.37448437722251215,-0.3409037030012801,0.06765479168043756,0.0425087226864767,0.556113982267318,0.068817300738273,0.3723923436224864,0.30906846470623656,0.17391204613790046,-0.21215505925662498,0.04357289618041642,0.03098276615446753,0.2576452389124442,0.052159083394043466,0.19383232649096208,0.15319796654396173,1.0
0.302504816955684,0.9187499356220966,1.0,0.994494780744442,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010958904109589041,1,0,0,0.2694020986427176,0,0.21019108280254767,0.07083333333333333,0.5958811808203085,0.08012803991245036,1.5286624203821657,0.09583333333333334,1.534651754759793,0.12464091585954375,1.5286624203821657,0.09583333333333334,1.28293845958927,0.1146107691295552,0.3458333333333333,0.2764976958525346,-0.0059893343776276095,-0.3856900980177608,-0.028807582526210407,-0.009294706579117032,0.2457239607928956,-0.018777435796221858,0.03485183552638721,0.0587115354726789,0.4292825410542276,-0.19451056030500896,0.027211107562530232,0.028645367780483794,0.5130157338287713,0.035797294776157285,0.325031513482832,0.3143110470118809,0.98
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00821917808219178,0,1,0,0.3001050547682953,0,0.5605095541401274,0.06934306569343067,0.5958811808203085,0.08012803991245036,1.7452229299363058,0.08029197080291971,1.534651754759793,0.12464091585954375,1.7452229299363058,0.08029197080291971,1.28293845958927,0.1146107691295552,0.42700729927007297,0.37698412698412703,0.21057117517651247,-0.035371626680181116,-0.04434894505662404,-0.010784974219019694,0.4622844703470357,-0.034318798326635494,0.11602580146312685,0.1591979666042713,0.6458430506083677,0.1558079110325707,0.011669745032116595,0.02715510014058113,0.7295762433829114,0.02025593224574365,0.4062054794195717,0.4147974781434733,0.59
0.302504816955684,0.9187499356220966,1.0,0.994494780744442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0054794520547945215,0,1,0,0.2986317915878506,0,0.5414012738853503,0.11067193675889328,0.5958811808203085,0.08012803991245036,1.6114649681528663,0.11857707509881422,1.534651754759793,0.12464091585954375,1.6114649681528663,0.11857707509881422,1.28293845958927,0.1146107691295552,0.3794466403162055,0.2959641255605381,0.07681321339307301,-0.05447990693495819,-0.006063840760729522,0.03054389684644292,0.3285265085635962,0.0039663059692590244,0.06846514250925939,0.07817796518068246,0.5120850888249282,0.13669963077779362,0.04995484932801112,0.06848397120604374,0.5958182815994719,0.058541036541638176,0.3586448204657042,0.33377747671988445,0.67
0.4937106918238994,0.9875776397515528,1.0,1.0035971223021585,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0027397260273972607,0,1,0,0.2966557138645011,0,0.43312101910828027,0.09170305676855896,0.5958811808203085,0.08012803991245036,1.4585987261146496,0.09170305676855896,1.534651754759793,0.12464091585954375,1.4585987261146496,0.09170305676855896,1.28293845958927,0.1146107691295552,0.314410480349345,0.2451923076923077,-0.07605302864514374,-0.16276016171202826,-0.03293785909098479,0.011575016856108594,0.17566026652537947,-0.022907712360996244,0.003428982542398873,0.027406147312452,0.35921884678671145,0.02841937600072358,0.023080830997755847,0.04951509121570942,0.4429520395612552,0.0316670182113829,0.29360866049884365,0.283005658851654,0.98
0.1618556701030928,0.7760912765502753,1.0,0.994494780744442,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0.2943648193062403,0,0.4267515923566879,0.1087866108786611,0.5958811808203085,0.08012803991245036,1.5222929936305734,0.1213389121338912,1.534651754759793,0.12464091585954375,1.5222929936305734,0.1213389121338912,1.28293845958927,0.1146107691295552,0.34309623430962344,0.2523809523809524,-0.012358761129219964,-0.16912958846362058,-0.0033020037256525497,0.02865857096621073,0.23935453404130325,0.006728143004335996,0.03211473650267732,0.034594792001096684,0.4229131143026352,0.022049949249131232,0.052716686363088086,0.06659864532581156,0.506646307077179,0.061302873576715135,0.3222944144591221,0.2901943035402987,0.81
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.019178082191780826,0,1,0,0.273773264841474,0,0.5605095541401274,0.16872427983539096,0.5958811808203085,0.08012803991245036,1.5477707006369428,0.16872427983539096,1.534651754759793,0.12464091585954375,1.4394904458598723,0.16872427983539096,1.28293845958927,0.1146107691295552,0.3539094650205761,0.2227722772277228,0.013118945877149455,-0.035371626680181116,0.044083363975847216,0.08859623992294059,0.15655198627060218,0.05411351070583576,0.04292796721363002,0.004986116847867096,0.4483908213090047,0.1558079110325707,0.10010205406458783,0.12653631428254142,0.4238437593064779,0.1086882412782149,0.3331076451700748,0.2605856283870691,0.94
0.302504816955684,0.9187499356220966,1.0,0.9977032458540208,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.021917808219178082,0,1,0,0.2740308302290763,0,0.89171974522293,0.15765765765765766,0.5958811808203085,0.08012803991245036,1.414012738853503,0.15765765765765766,1.534651754759793,0.12464091585954375,1.414012738853503,0.08108108108108109,1.28293845958927,0.1146107691295552,0.2927927927927928,0.16042780748663102,-0.12063901590629025,0.29583856440262146,0.03301674179811391,0.0775296177452073,0.13107427926423298,-0.033529688048474116,-0.01818870501415332,-0.05735835289322466,0.31463285952556497,0.4870181021153733,0.08903543188685455,0.11546969210480812,0.3983660523001087,0.02104504252390503,0.27199097294229146,0.19824115864597736,0.96
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.024657534246575345,0,1,0,0.2747975529520129,0,0.9235668789808916,0.12437810945273632,0.5958811808203085,0.08012803991245036,1.2802547770700636,0.12437810945273632,1.534651754759793,0.12464091585954375,1.0445859872611465,0.12437810945273632,1.28293845958927,0.1146107691295552,0.21890547263681592,0.10795454545454546,-0.2543969776897297,0.3276856981605831,-0.0002628064068074254,0.044250069540285965,-0.2383524723281236,0.00976734032318112,-0.0920760251701302,-0.10983161492531024,0.1808748977421255,0.518865235873335,0.05575588368193321,0.08219014389988677,0.02893930070775208,0.06434207089556028,0.1981036527863146,0.14576789661389178,0.99
0.302504816955684,0.9187499356220966,1.0,0.994494780744442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0273972602739726,0,1,0,0.2760011495594587,0,0.8853503184713376,0.12562814070351758,0.5958811808203085,0.08012803991245036,1.2675159235668791,0.12562814070351758,1.534651754759793,0.12464091585954375,1.0127388535031847,0.12562814070351758,1.28293845958927,0.1146107691295552,0.21105527638190955,0.09770114942528736,-0.2671358311929142,0.2894691376510291,0.0009872248439738301,0.04550010079106721,-0.2701996060860854,0.011017371573962377,-0.09992622142503656,-0.12008501095456832,0.16813604423894102,0.4806486753637809,0.05700591493271447,0.08344017515066804,-0.002907833050209696,0.06559210214634152,0.1902534565314082,0.13551450058463368,1.0
0.4937106918238994,0.9875776397515528,1.0,1.0035971223021585,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.030136986301369864,0,1,0,0.2775791145610379,0,0.7961783439490446,0.07981220657276995,0.5958811808203085,0.08012803991245036,1.3566878980891723,0.07981220657276995,1.534651754759793,0.12464091585954375,1.3566878980891723,0.07981220657276995,1.28293845958927,0.1146107691295552,0.2629107981220657,0.1989795918367347,-0.17796385667062098,0.20029716312873613,-0.044828709286773794,-0.00031583333968041033,0.07374943849990223,-0.03479856255678525,-0.04807069968488037,-0.018806568543120992,0.2573080187612342,0.391476700841488,0.011189980801966842,0.03762424101992042,0.34104121153577793,0.019776168015593898,0.2421089782715644,0.23679294299608103,1.0
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.03835616438356165,0,1,0,0.28310258396546617,0,0.7707006369426752,0.10784313725490197,0.5958811808203085,0.08012803991245036,1.9490445859872607,0.13725490196078433,1.534651754759793,0.12464091585954375,1.8471337579617844,0.13725490196078433,1.28293845958927,0.1146107691295552,0.4869281045751634,0.4053030303030303,0.4143928312274674,0.1748194561223667,0.012613986101240579,0.027715097342451603,0.5641952983725138,0.022644132831229125,0.17594660676821727,0.1875168699231746,0.8496647066593226,0.3659989938351185,0.06863267618998121,0.06565517170205243,0.8314870714083895,0.07721886340360827,0.4661262847246621,0.4431163814623766,0.78
0.302504816955684,0.9187499356220966,1.0,0.9977032458540208,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0410958904109589,0,1,0,0.2849255009407912,0,0.7070063694267515,0.10548523206751056,0.5958811808203085,0.08012803991245036,1.5095541401273886,0.10548523206751056,1.534651754759793,0.12464091585954375,1.5095541401273886,0.10548523206751056,1.28293845958927,0.1146107691295552,0.3375527426160337,0.2594339622641509,-0.025097614632404674,0.11112518860644303,-0.019155683792033185,0.0253571921550602,0.2266156805381185,-0.009125537062044636,0.026571244809087624,0.04164780188429526,0.4101742607994505,0.3023047263191949,0.036863006296707454,0.06329726651466103,0.4939074535739942,0.04544919351033451,0.3167509227655324,0.29724731342349725,0.96
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04383561643835617,0,1,0,0.28646357785209425,0,1.095541401273885,0.09375,0.5958811808203085,0.08012803991245036,1.4267515923566878,0.09375,1.534651754759793,0.12464091585954375,1.4267515923566878,0.09375,1.28293845958927,0.1146107691295552,0.29910714285714285,0.2266009852216749,-0.10790016240310553,0.4996602204535766,-0.03089091585954375,0.013621960087549637,0.1438131327674177,-0.0208607691295552,-0.01187435494980327,0.008814824841819197,0.3273717130287497,0.6908397581663284,0.02512777422919689,0.05156203444715046,0.4111049058032934,0.033713961442823945,0.2783053230066415,0.2644143363810212,1.0
0.302504816955684,0.9187499356220966,1.0,0.994494780744442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0410958904109589,0,1,0,0.28783665295382194,0,0.7961783439490446,0.125,0.5958811808203085,0.08012803991245036,1.5286624203821657,0.125,1.534651754759793,0.12464091585954375,1.5286624203821657,0.125,1.28293845958927,0.1146107691295552,0.3458333333333333,0.2523809523809524,-0.0059893343776276095,0.20029716312873613,0.00035908414045625336,0.04487196008754964,0.2457239607928956,0.0103892308704448,0.03485183552638721,0.034594792001096684,0.4292825410542276,0.391476700841488,0.05637777422919689,0.08281203444715046,0.5130157338287713,0.06496396144282393,0.325031513482832,0.2901943035402987,0.85
0.4937106918238994,0.9875776397515528,1.0,1.0035971223021585,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03835616438356165,0,1,0,0.28894906200426296,0,0.554140127388535,0.10407239819004524,0.5958811808203085,0.08012803991245036,1.4076433121019107,0.10407239819004524,1.534651754759793,0.12464091585954375,1.4076433121019107,0.10407239819004524,1.28293845958927,0.1146107691295552,0.2895927601809955,0.20707070707070707,-0.12700844265788258,-0.04174105343177348,-0.02056851766949851,0.02394435827759488,0.12470485251264064,-0.01053837093950996,-0.021388737625950616,-0.01071545330914861,0.3082634327739726,0.14943848428097833,0.03545017241924213,0.0618844326371957,0.3919966255485163,0.04403635963286919,0.26879094033049417,0.24488405823005335,1.0
0.17290748898678415,0.7470856581394533,1.0,1.0645449741901394,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03287671232876712,0,1,0,0.2912130292717837,0,0.7197452229299363,0.09523809523809523,0.5958811808203085,0.08012803991245036,1.7388535031847134,0.1391941391941392,1.534651754759793,0.12464091585954375,1.7388535031847134,0.1391941391941392,1.28293845958927,0.1146107691295552,0.4249084249084249,0.3319148936170213,0.2042017484249201,0.12386404210962774,0.014553223334595453,0.01511005532564487,0.4559150435954433,0.024583370064584,0.11392692710147878,0.11412873323716555,0.6394736238567753,0.3150435798223796,0.07057191342333609,0.053050129685245695,0.723206816631319,0.07915810063696314,0.4041066050579236,0.3697282447763676,0.9
0.17290748898678415,0.7470856581394533,1.0,1.0645449741901394,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024657534246575345,0,0,1,0.2871657453298261,0,0.9554140127388536,0.1388888888888889,0.5958811808203085,0.08012803991245036,1.6050955414012742,0.1388888888888889,1.534651754759793,0.12464091585954375,1.4522292993630572,0.1388888888888889,1.28293845958927,0.1146107691295552,0.37698412698412703,0.2764976958525346,0.07044378664148088,0.3595328319185451,0.014247973029345147,0.058760848976438525,0.16929083977378712,0.02427811975933369,0.06600262917718086,0.0587115354726789,0.5057156620733361,0.550712369631297,0.07026666311808577,0.09670092333603936,0.4365826128096628,0.07885285033171284,0.35618230713362564,0.3143110470118809,1.0
0.17290748898678415,0.7470856581394533,1.0,1.0645449741901394,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024657534246575345,1,0,0,0.2619391809646267,0,0.21656050955414013,0.032407407407407406,0.5958811808203085,0.08012803991245036,1.375796178343949,0.10648148148148147,1.534651754759793,0.12464091585954375,1.2611464968152866,0.10648148148148147,1.28293845958927,0.1146107691295552,0.2731481481481481,0.1865284974093264,-0.15885557641584436,-0.3793206712661684,-0.01815943437806228,-0.047720632505042965,-0.021791962773983545,-0.00812928764807373,-0.037833349658797984,-0.03125766297052926,0.27641629901601084,-0.18814113355341652,0.037859255710678365,-0.00978055814544213,0.24549981026189216,0.04644544292430541,0.2523463282976468,0.22434184856867276,0.99
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.021917808219178082,1,0,0,0.2663462485255308,0,0.19745222929936307,0.07563025210084033,0.5958811808203085,0.08012803991245036,1.515923566878981,0.18487394957983194,1.534651754759793,0.12464091585954375,1.515923566878981,0.18487394957983194,1.28293845958927,0.1146107691295552,0.3403361344537815,0.19072164948453607,-0.01872818788081232,-0.39842895152094543,0.0602330337202882,-0.004497787811610032,0.2329851072897109,0.07026318045027674,0.029354636646835405,-0.02706451089531961,0.4165436875510429,-0.2072494138081936,0.11625172380902885,0.033442286547990786,0.5002768803255866,0.12483791102265587,0.3195343146032802,0.2285350006438824,1.0
0.302504816955684,0.9187499356220966,1.0,0.994494780744442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0136986301369863,1,0,0,0.2826095589959722,0,0.3694267515923567,0.030303030303030307,0.5958811808203085,0.08012803991245036,0.8407643312101911,0.030303030303030307,1.534651754759793,0.12464091585954375,0.5987261146496815,0.030303030303030307,1.28293845958927,0.1146107691295552,-0.1592356687898089,-0.18471337579617836,-0.6938874235496022,-0.22645442922795175,-0.09433788555651344,-0.04982500960942006,-0.6842123449395886,-0.0843077388265249,-0.4702171665967551,-0.402499536176034,-0.25861554811774695,-0.03527489151519997,-0.038319195467772814,-0.01188493524981923,-0.4169205719037129,-0.02973300825414575,-0.18003748864031024,-0.14690002463683202,1.0
0.4937106918238994,0.9875776397515528,1.0,1.0035971223021585,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.010958904109589041,1,0,0,0.2879110044148788,0,0.2738853503184713,0.007575757575757577,0.5958811808203085,0.08012803991245036,0.8407643312101911,0.007575757575757577,1.534651754759793,0.12464091585954375,0.6878980891719745,0.007575757575757577,1.28293845958927,0.1146107691295552,-0.1592356687898089,-0.16560509554140124,-0.6938874235496022,-0.3219958305018372,-0.11706515828378615,-0.07255228233669278,-0.5950403704172956,-0.10703501155379762,-0.4702171665967551,-0.38339125592125695,-0.25861554811774695,-0.1308162927890854,-0.061046468195045535,-0.03461220797709196,-0.3277485973814199,-0.05246028098141848,-0.18003748864031024,-0.12779174438205493,1.0
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0027397260273972607,1,0,0,0.3003332282285329,0,0.1592356687898089,0.08118081180811808,0.5958811808203085,0.08012803991245036,1.7261146496815287,0.13284132841328414,1.534651754759793,0.12464091585954375,1.7261146496815287,0.13284132841328414,1.28293845958927,0.1146107691295552,0.4206642066420664,0.3319148936170213,0.1914628949217354,-0.4366455120304996,0.008200412553740391,0.0010527718956677146,0.4431761900922586,0.018230559283728937,0.10968270883512032,0.11412873323716555,0.6267347703535906,-0.24546597431774775,0.06421910264248103,0.03899284625526854,0.7104679631281343,0.07280528985610807,0.3998623867915651,0.3697282447763676,1.0
0.302504816955684,0.9187499356220966,1.0,0.9977032458540208,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0.3023500274025443,0,0.044585987261146494,0.0,0.5958811808203085,0.08012803991245036,1.3821656050955409,0.07834101382488479,1.534651754759793,0.12464091585954375,1.3821656050955409,0.07834101382488479,1.28293845958927,0.1146107691295552,0.2764976958525346,0.215,-0.15248614966425245,-0.551295193559162,-0.04629990203465896,-0.08012803991245036,0.09922714550627076,-0.03626975530467042,-0.03448380195441153,-0.0027861603798556844,0.28278572576760275,-0.3601156558464102,0.009718788054081677,-0.04218796555284954,0.3665189185421465,0.01830497526770873,0.25569587600203325,0.25281335115934633,1.0
